,name,version,description,keywords,dependencies,devDependencies,communityInterest,downloadsCount,downloadsAcceleration,dependentsCount,quality,popularity,maintenance
1502,postcss-loader,5.2.0,PostCSS loader for webpack,"['css', 'postcss', 'postcss-runner', 'webpack', 'webpack-loader']","{'cosmiconfig': '^7.0.0', 'klona': '^2.0.4', 'semver': '^7.3.4'}","{'@babel/cli': '^7.12.10', '@babel/core': '^7.12.10', '@babel/preset-env': '^7.12.11', '@commitlint/cli': '^11.0.0', '@commitlint/config-conventional': '^11.0.0', '@webpack-contrib/defaults': '^6.3.0', '@webpack-contrib/eslint-config-webpack': '^3.0.0', 'babel-jest': '^26.6.3', 'cross-env': '^7.0.3', 'cssnano': '^4.1.10', 'del': '^6.0.0', 'del-cli': '^3.0.1', 'eslint': '^7.17.0', 'eslint-config-prettier': '^7.1.0', 'eslint-plugin-import': '^2.22.1', 'husky': '^4.3.6', 'jest': '^26.6.3', 'less': '^4.0.0', 'less-loader': '^8.0.0', 'lint-staged': '^10.5.3', 'memfs': '^3.2.0', 'midas': '^2.0.3', 'npm-run-all': '^4.1.5', 'postcss': '^8.2.2', 'postcss-dark-theme-class': '^0.5.1', 'postcss-import': '^14.0.0', 'postcss-js': '^3.0.3', 'postcss-nested': '^5.0.3', 'postcss-short': '^5.0.0', 'prettier': '^2.2.1', 'sass': '^1.32.0', 'sass-loader': '^10.1.0', 'standard-version': '^9.1.0', 'strip-ansi': '^6.0.0', 'sugarss': '^3.0.3', 'webpack': '^5.11.1'}",3068,33899330.0,90425.97583713848,7328,0.9989269360115905,0.7570250255691302,0.9999410201853101
1503,klona,2.0.4,"A tiny (240B to 501B) and fast utility to ""deep clone"" Objects, Arrays, Dates, RegExps, and more!","['clone', 'copy', 'deep', 'extend', 'recursive', 'object']",,"{'bundt': '1.0.2', 'esm': '3.2.25', 'uvu': '0.3.3'}",950,10536340.0,110812.8973173516,38,0.8899478042605486,0.49504604199455177,0.999894531306083
1504,postcss-normalize,9.0.0,Use the parts of normalize.css or sanitize.css you need from your browserslist,"['postcss', 'css', 'postcss-plugin', 'normalizes', 'browsers', 'fixes']","{'@csstools/normalize.css': '*', 'postcss': '^7.0.27', 'postcss-browser-comments': '^3.0.0', 'sanitize.css': '*'}","{'@babel/core': '^7.9.0', '@babel/plugin-syntax-import-meta': '^7.8.3', '@babel/preset-env': '^7.9.5', 'babel-eslint': '^10.1.0', 'eslint': '^6.8.0', 'postcss-import': '^12.0.1', 'postcss-tape': '^5.0.2', 'pre-commit': '^1.2.2', 'rollup': '^2.6.0', 'rollup-plugin-babel': '^4.4.0'}",739,8001841.666666667,26237.734760273976,1332,0.8112919955758393,0.5503311558730593,0.999894531306083
1505,@csstools/normalize.css,11.0.1,A cross-browser CSS foundation,"['css', 'normalizes', 'browsers', 'fixes']",,"{'stylelint': '^13.6.1', 'stylelint-config-standard': '^20.0.0'}",281,7890677.666666667,20813.775837138506,12,0.8800019535154213,0.395117159013637,0.9998889709777594
1506,postcss-browser-comments,3.0.0,Keep only the CSS you need based on comments and your browserslist,"['postcss', 'css', 'postcss-plugin', 'browserslists', 'browserlists', 'browsers', 'lists', 'support', 'caniuse', 'target']",{'postcss': '^7'},"{'@babel/core': '^7.4.5', '@babel/preset-env': '^7.4.5', 'babel-eslint': '^10.0.1', 'browserslist': '^4.1.1', 'eslint': '^5.16.0', 'postcss-tape': '^5.0.0', 'pre-commit': '^1.2.2', 'rollup': '^1.12.3', 'rollup-plugin-babel': '^4.3.2'}",13,8456349.0,22105.176122526624,1,0.9663556161607857,0.3233145213203744,0.9999112367337446
1507,sanitize.css,12.0.1,A best-practices CSS foundation,"['css', 'normalizes', 'sanitizes', 'browsers', 'fixes']",,"{'stylelint': '^13.6.1', 'stylelint-config-standard': '^20.0.0'}",4761,7657952.666666667,24705.39282724505,160,0.7651297858843304,0.5438754983570986,0.999894531306083
1508,postcss-preset-env,6.7.0,Convert modern CSS into something browsers understand,"['postcss', 'css', 'postcss-plugin', 'specifications', 'specs', 'features', 'lists', 'stages', 'w3c', 'csswg', 'future', 'next']","{'autoprefixer': '^9.6.1', 'browserslist': '^4.6.4', 'caniuse-lite': '^1.0.30000981', 'css-blank-pseudo': '^0.1.4', 'css-has-pseudo': '^0.10.0', 'css-prefers-color-scheme': '^3.1.1', 'cssdb': '^4.4.0', 'postcss': '^7.0.17', 'postcss-attribute-case-insensitive': '^4.0.1', 'postcss-color-functional-notation': '^2.0.1', 'postcss-color-gray': '^5.0.0', 'postcss-color-hex-alpha': '^5.0.3', 'postcss-color-mod-function': '^3.0.3', 'postcss-color-rebeccapurple': '^4.0.1', 'postcss-custom-media': '^7.0.8', 'postcss-custom-properties': '^8.0.11', 'postcss-custom-selectors': '^5.1.2', 'postcss-dir-pseudo-class': '^5.0.0', 'postcss-double-position-gradients': '^1.0.0', 'postcss-env-function': '^2.0.2', 'postcss-focus-visible': '^4.0.0', 'postcss-focus-within': '^3.0.0', 'postcss-font-variant': '^4.0.0', 'postcss-gap-properties': '^2.0.0', 'postcss-image-set-function': '^3.0.1', 'postcss-initial': '^3.0.0', 'postcss-lab-function': '^2.0.1', 'postcss-logical': '^3.0.0', 'postcss-media-minmax': '^4.0.0', 'postcss-nesting': '^7.0.0', 'postcss-overflow-shorthand': '^2.0.0', 'postcss-page-break': '^2.0.0', 'postcss-place': '^4.0.1', 'postcss-pseudo-class-any-link': '^6.0.0', 'postcss-replace-overflow-wrap': '^3.0.0', 'postcss-selector-matches': '^4.0.0', 'postcss-selector-not': '^4.0.0'}","{'@babel/core': '^7.5.0', '@babel/preset-env': '^7.5.2', 'babel-eslint': '^10.0.2', 'eslint': '^5.16.0', 'eslint-config-dev': '^2.0.0', 'postcss-simple-vars': '^5.0.2', 'postcss-tape': '^4.0.0', 'pre-commit': '^1.2.2', 'rollup': '^1.16.6', 'rollup-plugin-babel': '^4.3.3'}",2073,14958329.333333334,37375.77623668191,2712,0.9149273127542481,0.6491266897534858,0.2308875680865705
1509,autoprefixer,10.2.5,Parse CSS and add vendor prefixes to CSS rules using values from the Can I Use website,"['autoprefixer', 'css', 'prefix', 'postcss', 'postcss-plugin']","{'browserslist': '^4.16.3', 'caniuse-lite': '^1.0.30001196', 'colorette': '^1.2.2', 'fraction.js': '^4.0.13', 'normalize-range': '^0.1.2', 'postcss-value-parser': '^4.1.0'}","{'@logux/eslint-config': '^45.1.0', '@size-limit/preset-small-lib': '4.10.0', '@types/jest': '^26.0.20', '@typescript-eslint/eslint-plugin': '^4.16.1', '@typescript-eslint/parser': '^4.16.1', 'check-dts': '^0.4.4', 'clean-publish': '^1.1.9', 'eslint': '^7.21.0', 'eslint-config-standard': '^16.0.2', 'eslint-plugin-import': '^2.22.1', 'eslint-plugin-jest': '^24.1.5', 'eslint-plugin-node': '^11.1.0', 'eslint-plugin-prefer-let': '^1.1.0', 'eslint-plugin-prettierx': '^0.17.1', 'eslint-plugin-promise': '^4.3.1', 'eslint-plugin-security': '^1.4.0', 'eslint-plugin-unicorn': '^28.0.2', 'fs-extra': '^9.1.0', 'husky': '^4.3.8', 'jest': '^26.6.3', 'lint-staged': '^10.5.4', 'postcss': '^8.2.7', 'size-limit': '^4.10.0', 'ts-jest': '^26.5.3', 'typescript': '^4.2.3'}",21186,47224715.666666664,93496.90500380524,6297,0.8448893104859356,0.8433705787691947,0.9998202402689975
1510,fraction.js,4.0.13,A rational number library,"['math', 'fraction', 'rational', 'rationals', 'number', 'parser', 'rational numbers']",,{'mocha': '*'},374,3312970.3333333335,33785.01177701674,38,0.9171661552951527,0.39615099860436453,0.999894531306083
1511,normalize-range,0.1.2,"Utility for normalizing a numeric range, with a wrapping function useful for polar coordinates","['range', 'normalize', 'utility', 'angle', 'degrees', 'polar']",,"{'almost-equal': '^1.0.0', 'codeclimate-test-reporter': '^0.1.0', 'coveralls': '^2.11.2', 'istanbul': '^0.3.17', 'jscs': '^2.1.1', 'jshint': '^2.8.0', 'jshint-stylish': '^2.0.1', 'mocha': '^2.2.5', 'stringify-pi': '0.0.3'}",20,34225375.0,62486.54179984785,30,0.871082539267844,0.44518510466902583,0.4819716687277068
1512,css-blank-pseudo,1.0.0,Style form elements when they are empty,"['postcss', 'css', 'postcss-plugin', 'javascript', 'js', 'polyfill', 'blank', 'empty', 'pseudo', 'selectors', 'accessibility', 'a11y', 'input', 'select', 'textarea']",{'postcss': '^7.0.17'},"{'@babel/core': '^7.4.5', '@babel/preset-env': '^7.4.5', 'babel-eslint': '^10.0.1', 'cross-env': '^5.2.0', 'eslint': '^5.16.0', 'postcss-tape': '^5.0.0', 'pre-commit': '^1.2.2', 'rollup': '^1.14.6', 'rollup-plugin-babel': '^4.3.2', 'rollup-plugin-terser': '^5.0.0'}",13,13525412.333333334,31562.219444444432,7,0.9663556161607857,0.367291911372939,0.9998651952945008
1513,css-has-pseudo,1.0.0,Style elements relative to other elements in CSS,"['postcss', 'css', 'postcss-plugin', 'javascript', 'js', 'polyfill', 'has', 'contains', 'descendant', 'pseudo', 'selector']","{'postcss': '^7.0.17', 'postcss-selector-parser': '^6.0.2'}","{'@babel/core': '^7.4.5', '@babel/preset-env': '^7.4.5', 'babel-eslint': '^10.0.1', 'cross-env': '^5.2.0', 'eslint': '^5.16.0', 'postcss-tape': '^5.0.0', 'pre-commit': '^1.2.2', 'rollup': '^1.14.6', 'rollup-plugin-babel': '^4.3.2', 'rollup-plugin-terser': '^5.0.0'}",29,13428766.333333334,40533.9912480974,7,0.9663556161607857,0.38216334393502416,0.9999392345044786
1514,css-prefers-color-scheme,4.0.0,Use light and dark color schemes in all browsers,"['postcss', 'css', 'postcss-plugin', 'media', 'query', 'prefers', 'color', 'scheme', 'dark', 'light', 'no-preference', 'mode', 'queries', 'interface']",{'postcss': '^7.0.16'},"{'@babel/core': '^7.4.5', '@babel/preset-env': '^7.4.5', 'babel-eslint': '^10.0.1', 'cross-env': '^5.2.0', 'eslint': '^5.16.0', 'get-stdin': '^7.0.0', 'postcss-tape': '^5.0.0', 'pre-commit': '^1.2.2', 'rollup': '^1.12.3', 'rollup-plugin-babel': '^4.3.2', 'rollup-plugin-terser': '^5.0.0', 'uglify-js': '^3.5.15'}",101,12965363.666666666,32335.819558599702,10,0.9663556161607857,0.40047149120168013,0.9998651952945008
1515,cssdb,5.0.0,A comprehensive list of CSS features and their positions in the process of becoming implemented web standards,"['css', 'features', 'list', 'specifications', 'stages', 'tc39']",,"{'browserslist': '^4.6.0', 'caniuse-lite': '^1.0.30000971', 'cssnano': '^4.1.10', 'eslit': '^6.0.0', 'fse': '^4.0.1', 'http-server': '^0.11.1', 'marked': '^0.6.2', 'node-fetch': '^2.6.0', 'postcss': '^7.0.16', 'postcss-preset-env': '^6.6.0', 'pre-commit': '^1.2.2', 'stylelint': '^10.0.1', 'stylelint-config-dev': '^4.0.0'}",463,13785888.333333334,35580.840791476396,7,0.975263506041006,0.4364156494848352,0.999894531306083
1516,postcss-attribute-case-insensitive,5.0.0,PostCSS plugin to support case insensitive attributes,"['postcss', 'css', 'postcss-plugin', 'attribute', 'insensitive', 'sensitive', 'CSS4']",{'postcss-selector-parser': '^6.0.2'},"{'chai': '^4.2.0', 'eslint': '^7.9.0', 'mocha': '^8.1.3', 'postcss': '^8.0.2'}",15,14363159.666666666,36634.470757229836,12,0.94515359707523,0.38125250127431676,0.999894531306083
1517,postcss-color-functional-notation,3.0.2,Use space and slash separated color notation in CSS,"['postcss', 'css', 'postcss-plugin', 'color', 'colors', 'rgb', 'rgba', 'hsl', 'hsla', 'hwb', 'functional', 'notation', 'design', 'syntax', 'space', 'comma']","{'postcss': '^7.0.27', 'postcss-values-parser': '^3.2.0'}","{'@babel/core': '^7.9.0', '@babel/preset-env': '^7.9.5', 'babel-eslint': '^10.1.0', 'eslint': '^6.8.0', 'postcss-tape': '^5.0.2', 'pre-commit': '^1.2.2', 'rollup': '^2.7.2', 'rollup-plugin-babel': '^4.4.0'}",15,13651597.333333334,39899.87020547944,9,0.8798146697247624,0.37722724273090713,0.9998651952945008
1518,postcss-color-gray,5.0.0,Use the gray() color function in CSS,"['postcss', 'css', 'postcss-plugin', 'gray', 'color', 'lab', 'transform', 'function', 'csswg', 'w3c', 'specification']","{'@csstools/convert-colors': '^1.4.0', 'postcss': '^7.0.5', 'postcss-values-parser': '^2.0.0'}","{'@babel/core': '^7.0.0', '@babel/preset-env': '^7.0.0', 'babel-eslint': '^10.0.1', 'eslint': '^5.6.1', 'eslint-config-dev': '^2.0.0', 'postcss-tape': '^2.2.0', 'pre-commit': '^1.2.2', 'rollup': '^0.66.5', 'rollup-plugin-babel': '^4.0.1'}",43,14559010.333333334,36559.96101598175,12,0.9349253592388267,0.395736186632737,0.999894531306083
1519,@csstools/convert-colors,2.0.0,"Convert colors between RGB, HEX, HSL, HWB, LAB, LCH, and more","['colors', 'contrast', 'conversions', 'converting', 'converts', 'hex', 'hsl', 'hsv', 'hwb', 'lab', 'lch', 'rgb', 'xyz', 'blue', 'green', 'red', 'blackness', 'hue', 'lightness', 'saturation', 'whiteness', 'cie', 'ciede2000', 'contrast', 'wcag']",,"{'@babel/core': '^7.2.2', '@babel/preset-env': '^7.3.1', 'docdash': '^1.0.2', 'echint': '^4.0.1', 'eslint': '^5.12.1', 'eslint-config-dev': '^2.0.0', 'jsdoc': '^3.5.5', 'pre-commit': '^1.2.2', 'rollup': '^1.1.2', 'rollup-plugin-babel': '^4.3.2', 'rollup-plugin-terser': '^4.0.3'}",57,13424978.333333334,31653.103519786906,11,0.8635141700714872,0.39256910537782935,0.9998651952945008
1520,postcss-color-hex-alpha,7.0.0,Use 4 & 8 character hex color notation in CSS,"['postcss', 'css', 'postcss-plugin', 'color', 'hex', 'alpha', 'transparent', 'transparency', '4-digit', '8-digit', 'w3c', 'csswg', 'specification', 'spec']",{'postcss-values-parser': '^4.0.0'},"{'@babel/core': '^7.9.0', '@babel/preset-env': '^7.9.5', '@rollup/plugin-babel': '^5.2.1', 'babel-eslint': '^10.1.0', 'eslint': '^7.0.0', 'postcss': '^8.1.0', 'postcss-tape': '^6.0.0', 'pre-commit': '^1.2.2', 'rollup': '^2.28.2'}",49,14943756.0,36555.99170471843,29,0.9663556161607857,0.41230803261158355,0.999894531306083
1521,postcss-color-mod-function,3.0.3,Modify colors using the color-mod() function in CSS,"['postcss', 'css', 'postcss-plugin', 'colors', 'colours', 'modifications', 'mods', 'adjusters', 'adjustments', 'csswg', 'rgba', 'hsla', 'white', 'black', 'red', 'green', 'blue', 'alpha', 'hue', 'saturation', 'lightness', 'whiteness', 'blackness', 'tint', 'shade', 'blenda', 'contrast']","{'@csstools/convert-colors': '^1.4.0', 'postcss': '^7.0.2', 'postcss-values-parser': '^2.0.0'}","{'@babel/core': '^7.1.0', '@babel/plugin-syntax-dynamic-import': '^7.0.0', '@babel/preset-env': '^7.1.0', 'babel-eslint': '^9.0.0', 'eslint': '^5.6.0', 'eslint-config-dev': '^2.0.0', 'postcss-tape': '^2.2.0', 'pre-commit': '^1.2.2', 'rollup': '^0.66.2', 'rollup-plugin-babel': '^4.0.3'}",86,13741883.0,35601.033219178076,27,0.9149273127542481,0.41655800645487845,0.999894531306083
1522,postcss-color-rebeccapurple,6.0.0,Use the rebeccapurple color keyword in CSS,"['postcss', 'css', 'postcss-plugin', 'becca', 'color', 'colors', 'csswg', 'eric', 'meyer', 'purple', 'rebecca', 'rgb', 'syntax', 'w3c']","{'postcss': '^7.0.27', 'postcss-values-parser': '^3.2.0'}","{'@babel/core': '^7.9.0', '@babel/preset-env': '^7.9.5', 'babel-eslint': '^10.1.0', 'eslint': '^6.8.0', 'postcss-tape': '^5.0.2', 'pre-commit': '^1.2.2', 'rollup': '^2.7.2', 'rollup-plugin-babel': '^4.4.0'}",79,14578772.666666666,40548.49320776257,21,0.9149273127542481,0.41617051456545234,0.9999391486377545
1523,postcss-custom-media,8.0.0,Use Custom Media Queries in CSS,"['postcss', 'css', 'postcss-plugin', 'custom', 'media', 'query', 'queries', 'w3c', 'csswg', 'atrule', 'at-rule', 'specification']",,"{'@babel/core': '^7.11.6', '@babel/plugin-syntax-dynamic-import': '^7.8.3', '@babel/preset-env': '^7.11.5', '@rollup/plugin-babel': '^5.2.1', 'babel-eslint': '^10.1.0', 'eslint': '^7.10.0', 'postcss': '^8.1.0', 'postcss-tape': '^6.0.0', 'pre-commit': '^1.2.2', 'rollup': '^2.28.2'}",364,15215469.333333334,36172.49469178083,133,0.975263506041006,0.48704351095888476,0.999894531306083
1524,postcss-custom-properties,11.0.0,Use Custom Properties Queries in CSS,"['postcss', 'css', 'postcss-plugin', 'custom', 'properties', 'declarations', 'variables', 'vars', 'w3c', 'csswg', 'specification']",{'postcss-values-parser': '^4.0.0'},"{'@babel/core': '^7.11.6', '@babel/plugin-syntax-dynamic-import': '^7.8.3', '@babel/preset-env': '^7.11.5', '@rollup/plugin-babel': '^5.2.1', 'babel-eslint': '^10.1.0', 'eslint': '^7.9.0', 'postcss': '^8.1.0', 'postcss-tape': '^6.0.0', 'pre-commit': '^1.2.2', 'rollup': '^2.27.1'}",682,15557138.0,36264.36442161338,181,0.9663556161607857,0.5142021253287853,0.6567716296045961
1525,postcss-custom-selectors,6.0.0,Use Custom Selectors in CSS,"['postcss', 'css', 'postcss-plugin', 'custom', 'selectors', 'w3c', 'csswg', 'extensions', 'declarative', 'rule', 'atrule', 'at-rule', 'specification']",{'postcss-selector-parser': '^6.0.4'},"{'@babel/core': '^7.1.0', '@babel/plugin-syntax-dynamic-import': '^7.0.0', '@babel/preset-env': '^7.1.0', '@rollup/plugin-babel': '^5.2.1', 'babel-eslint': '^10.0.0', 'eslint': '^7.0.0', 'eslint-config-dev': '^2.0.0', 'postcss': '^8.1.2', 'postcss-tape': '^6.0.0', 'pre-commit': '^1.2.2', 'rollup': '^2.0.0'}",169,15071761.333333334,36084.832191780806,40,0.975263506041006,0.44132604359446986,0.999894531306083
1526,postcss-dir-pseudo-class,5.0.0,Use the :dir pseudo-class in CSS,"['postcss', 'css', 'postcss-plugin', 'directionality', 'directions', 'selector', 'attribute', 'polyfill', 'left', 'left-to-right', 'ltr', 'right', 'right-to-left', 'rtl']","{'postcss': '^7.0.2', 'postcss-selector-parser': '^5.0.0-rc.3'}","{'@babel/core': '^7.0.0', '@babel/preset-env': '^7.0.0', 'babel-eslint': '^9.0.0', 'eslint': '^5.6.0', 'eslint-config-dev': '^2.0.0', 'postcss-tape': '^2.2.0', 'pre-commit': '^1.2.2', 'rollup': '^0.66.0', 'rollup-plugin-babel': '^4.0.1'}",20,13498485.666666666,38966.01272831051,11,0.9010025810620368,0.3822174609369869,0.9998651952945008
1527,postcss-double-position-gradients,2.0.0,Use double-position gradients in CSS,"['postcss', 'css', 'postcss-plugin', 'double', 'position', 'gradients', 'linear', 'radial', 'conic', 'color', 'stop', 'syntax', 'repeating']","{'postcss': '^7.0.27', 'postcss-values-parser': '^3.2.1'}","{'@babel/core': '^7.9.0', '@babel/preset-env': '^7.9.5', 'babel-eslint': '^10.1.0', 'eslint': '^6.8.0', 'postcss-tape': '^5.0.2', 'pre-commit': '^1.2.2', 'rollup': '^2.7.2', 'rollup-plugin-babel': '^4.4.0'}",8,13363157.666666666,35634.206392694075,7,0.8798146697247624,0.36430000644384203,0.9999405727453268
1528,postcss-env-function,3.0.0,Use env() variables in CSS,"['postcss', 'css', 'postcss-plugin', 'environments', 'variables', 'envs', 'constants', 'functions']","{'postcss': '^7.0.27', 'postcss-values-parser': '^3.2.0'}","{'@babel/core': '^7.9.0', '@babel/preset-env': '^7.9.5', 'babel-eslint': '^10.1.0', 'eslint': '^6.8.0', 'postcss-tape': '^5.0.2', 'pre-commit': '^1.2.2', 'rollup': '^2.7.2', 'rollup-plugin-babel': '^4.4.0'}",51,13575783.666666666,35041.753367579906,8,0.8798146697247624,0.3894344890033021,0.999894531306083
1529,postcss-focus-visible,5.0.0,Use the :focus-visible pseudo-selector in CSS,"['postcss', 'css', 'postcss-plugin', 'focus', 'ring', 'css', 'pseudos', 'selectors', 'accessibility', 'a11y', 'keyboards', 'pointer', 'cursor', 'mice', 'mouse', 'pen', 'touch', 'trackpad', 'button', 'input', 'select', 'textarea', 'contenteditable', 'javascript', 'js']",{'postcss': '^7.0.27'},"{'@babel/core': '^7.9.0', '@babel/preset-env': '^7.9.5', 'babel-eslint': '^10.1.0', 'eslint': '^6.8.0', 'eslint-config-dev': '2.0.0', 'postcss-tape': '5.0.2', 'pre-commit': '^1.2.2', 'rollup': '^2.6.1', 'rollup-plugin-babel': '^4.4.0'}",49,13575148.0,33838.981316590565,11,0.9312429731313,0.3920178523775596,0.999894531306083
1530,postcss-focus-within,4.0.0,Use the :focus-within pseudo-selector in CSS,"['postcss', 'css', 'postcss-plugin', 'focus', 'within', 'polyfill', 'pseudos', 'selectors', 'accessibility', 'a11y', 'descendants', 'ancestors']",{'postcss': '^7.0.27'},"{'@babel/core': '^7.9.0', '@babel/preset-env': '^7.9.5', 'babel-eslint': '^10.1.0', 'eslint': '^6.8.0', 'postcss-tape': '5.0.2', 'pre-commit': '^1.2.2', 'rollup': '^2.6.1', 'rollup-plugin-babel': '^4.4.0'}",41,14103781.666666666,42511.70000000001,9,0.9312429731313,0.3931814867198216,0.999894531306083
1531,postcss-font-variant,5.0.0,PostCSS plugin to transform W3C font-variant properties to more compatible CSS  (font-feature-settings),"['css', 'postcss', 'postcss-plugin', 'font', 'variant', 'font-variant']",,"{'jscs': '^3.0.7', 'jshint': '^2.9.6', 'npmpub': '^4.1.0', 'postcss': '^8.1.0', 'tape': '^5.0.0'}",40,15353752.0,40322.579033485556,21,0.9654687553180948,0.40709082101270266,0.999894531306083
